System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
Data properties:																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
Participant:	 P1																																											
Filter settings:																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
131934	17:56:28.934	00:02:11.933	7920	807.958	418.508200	0.631221	0.400827	696.187100	2.513025	0	786.9204	412.892800	0.470641	0.402129	701.566800	2.684664	0	344	797.000000	416						No media	0	1280	800	0	0	802	414	166	0	Content		797.000000	416	131933612	2619378497	6556771
131950	17:56:28.950	00:02:11.950	7921	817.7926	411.473600	0.631307	0.400852	696.080300	2.495285	0	791.7213	418.443800	0.470731	0.402117	701.696800	2.675972	0	344	805.000000	415						No media	0	1280	800	0	0	802	414	166	0	Content		805.000000	415	131950233	2619395118	6557569
131967	17:56:28.967	00:02:11.966	7922	788.9663	417.595600	0.631747	0.400936	696.584100	2.511889	0	815.8717	387.739300	0.471253	0.402285	701.666300	2.675870	0	344	802.000000	403						No media	0	1280	800	0	0	802	414	166	0	Content		802.000000	403	131966857	2619411742	6558367
131983	17:56:28.983	00:02:11.983	7923	536.443	415.826000	0.633383	0.401476	696.619200	2.486169	0	573.1829	457.050600	0.472820	0.402560	701.129500	2.761554	0	345	555.000000	436						No media	0	1280	800	0	0	393	460	266	0	Content		555.000000	436	131983480	2619428365	6559165
132000	17:56:29.000	00:02:12.000	7924	399.386	451.864100	0.634687	0.401848	696.596400	2.493948	0	404.2722	454.852300	0.474341	0.402829	701.095300	2.751007	0	345	402.000000	453						No media	0	1280	800	0	0	393	460	266	0	Content		402.000000	453	132000228	2619445113	6559969
132017	17:56:29.017	00:02:12.016	7925	392.8619	484.888400	0.635086	0.401892	696.730800	2.548373	0	399.9896	433.724500	0.474709	0.402869	700.845800	2.741274	0	345	396.000000	459						No media	0	1280	800	0	0	393	460	266	0	Content		396.000000	459	132016850	2619461735	6560766
132033	17:56:29.033	00:02:12.033	7926	400.5508	459.382000	0.635228	0.402103	696.815600	2.504045	0	383.4638	454.104900	0.474821	0.402981	701.218400	2.745214	0	345	392.000000	457						No media	0	1280	800	0	0	393	460	266	0	Content		392.000000	457	132033475	2619478360	6561564
132050	17:56:29.050	00:02:12.050	7927	390.9281	481.045500	0.635367	0.402126	696.615500	2.533057	0	406.953	453.050600	0.474952	0.402953	700.939200	2.749794	0	345	399.000000	467						No media	0	1280	800	0	0	393	460	266	0	Content		399.000000	467	132050096	2619494981	6562362
132067	17:56:29.067	00:02:12.066	7928	392.2914	459.273400	0.635466	0.402175	696.592500	2.458896	0	390.5034	455.669800	0.475000	0.402945	700.875100	2.769784	0	345	391.000000	457						No media	0	1280	800	0	0	393	460	266	0	Content		391.000000	457	132066844	2619511729	6563166
132083	17:56:29.083	00:02:12.083	7929	416.5108	478.197800	0.635469	0.402260	696.581900	2.534673	0	393.385	452.026000	0.475000	0.402971	700.818100	2.754981	0	345	405.000000	465						No media	0	1280	800	0	0	393	460	266	0	Content		405.000000	465	132083466	2619528351	6563964
132100	17:56:29.100	00:02:12.100	7930	396.0454	497.650100	0.635360	0.402259	696.588600	2.576034	0	382.5291	463.753900	0.474875	0.403015	701.179100	2.760889	0	345	389.000000	481						No media	0	1280	800	0	0	393	460	266	0	Content		389.000000	481	132100093	2619544978	6564762
132117	17:56:29.117	00:02:12.116	7931	391.6697	486.861700	0.635205	0.402128	696.853300	2.519836	0	387.6779	458.208900	0.474717	0.402959	700.925200	2.716357	0	345	390.000000	473						No media	0	1280	800	0	0	393	460	266	0	Content		390.000000	473	132116715	2619561600	6565560
132133	17:56:29.133	00:02:12.133	7932	396.9391	465.989200	0.634987	0.402102	696.595200	2.493551	0	388.3208	433.957400	0.474533	0.402972	700.824700	2.634158	0	345	393.000000	450						No media	0	1280	800	0	0	393	460	266	0	Content		393.000000	450	132133464	2619578349	6566364
132150	17:56:29.150	00:02:12.150	7933	371.4864	449.058000	0.634740	0.402080	696.881000	2.482638	0	393.5037	470.237000	0.474292	0.402986	701.263000	2.736982	0	345	382.000000	460						No media	0	1280	800	0	0	393	460	266	0	Content		382.000000	460	132150088	2619594973	6567162
132167	17:56:29.167	00:02:12.166	7934	394.0552	475.408400	0.634527	0.401836	696.692500	2.522319	0	394.9391	444.779500	0.474097	0.402871	700.977400	2.718505	0	345	394.000000	460						No media	0	1280	800	0	0	393	460	266	0	Content		394.000000	460	132166714	2619611599	6567960
132183	17:56:29.183	00:02:12.183	7935	377.3693	451.360100	0.634310	0.401737	696.731900	2.480323	0	386.2842	450.000900	0.473864	0.402828	701.385000	2.729236	0	345	382.000000	451						No media	0	1280	800	0	0	393	460	266	0	Content		382.000000	451	132183334	2619628219	6568758
132200	17:56:29.200	00:02:12.200	7936	401.1835	479.281300	0.634182	0.401785	696.921800	2.544710	0	381.7099	442.966600	0.473758	0.402915	701.248800	2.691872	0	345	391.000000	461						No media	0	1280	800	0	0	393	460	266	0	Content		391.000000	461	132200084	2619644969	6569562
132217	17:56:29.217	00:02:12.216	7937	400.6284	481.943800	0.634094	0.401763	696.883400	2.511619	0	389.42	450.892400	0.473645	0.402940	701.072100	2.686937	0	345	395.000000	466						No media	0	1280	800	0	0	393	460	266	0	Content		395.000000	466	132216711	2619661596	6570360
132233	17:56:29.233	00:02:12.233	7938	388.0087	476.113900	0.633951	0.401706	696.692900	2.502089	0	380.4675	448.552600	0.473540	0.402916	700.993800	2.691325	0	345	384.000000	462						No media	0	1280	800	0	0	393	460	266	0	Content		384.000000	462	132233331	2619678216	6571157
132250	17:56:29.250	00:02:12.249	7939	482.4874	430.419700	0.633248	0.401747	696.358300	2.420936	0	517.2358	474.924000	0.472702	0.403015	701.072800	2.708373	0	346	500.000000	453						No media	0	1280	800	0	0	583	459	217	0	Content		500.000000	453	132249955	2619694840	6571955
132267	17:56:29.267	00:02:12.266	7940	591.9399	453.464300	0.632382	0.401679	696.733800	2.462306	0	580.4264	474.257700	0.471950	0.403038	701.480100	2.711821	0	346	586.000000	464						No media	0	1280	800	0	0	583	459	217	0	Content		586.000000	464	132266719	2619711604	6572760
132283	17:56:29.283	00:02:12.283	7941	582.0099	449.208000	0.632289	0.401640	696.521800	2.485036	0	575.8662	445.166000	0.471945	0.402995	701.229300	2.664309	0	346	579.000000	447						No media	0	1280	800	0	0	583	459	217	0	Content		579.000000	447	132283331	2619728216	6573557
132300	17:56:29.300	00:02:12.299	7942	577.9166	481.222300	0.632255	0.401641	696.566000	2.492104	0	585.0136	449.115400	0.471882	0.402999	701.447900	2.705961	0	346	581.000000	465						No media	0	1280	800	0	0	583	459	217	0	Content		581.000000	465	132299953	2619744838	6574355
132317	17:56:29.317	00:02:12.316	7943	589.1082	462.352600	0.632233	0.401711	696.625900	2.478746	0	583.2261	430.903500	0.471888	0.403052	701.254000	2.672848	0	346	586.000000	447						No media	0	1280	800	0	0	583	459	217	0	Content		586.000000	447	132316591	2619761476	6575154
132333	17:56:29.333	00:02:12.333	7944	587.6388	478.550900	0.632220	0.401737	696.627400	2.496782	0	579.5245	457.959500	0.471840	0.403094	701.405100	2.718547	0	346	584.000000	468						No media	0	1280	800	0	0	583	459	217	0	Content		584.000000	468	132333326	2619778211	6575957
132350	17:56:29.350	00:02:12.349	7945	594.2574	491.943200	0.632220	0.401701	696.594400	2.520647	0	572.5323	415.375700	0.471849	0.403065	701.385300	2.629386	0	346	583.000000	454						No media	0	1280	800	0	0	583	459	217	0	Content		583.000000	454	132349950	2619794835	6576755
132367	17:56:29.367	00:02:12.366	7946	590.0237	474.120300	0.632228	0.401750	696.592100	2.475909	0	568.8878	433.514600	0.471849	0.403090	701.404500	2.613103	0	346	579.000000	454						No media	0	1280	800	0	0	583	459	217	0	Content		579.000000	454	132366587	2619811472	6577554
132383	17:56:29.383	00:02:12.383	7947	591.1215	446.939900	0.632238	0.401838	696.555400	2.476565	0	587.4553	477.771900	0.471858	0.403169	701.375900	2.732559	0	346	589.000000	462						No media	0	1280	800	0	0	583	459	217	0	Content		589.000000	462	132383324	2619828209	6578357
132400	17:56:29.400	00:02:12.399	7948	592.1885	485.880800	0.632228	0.401864	696.538100	2.572262	0	583.4868	474.233900	0.471850	0.403174	701.360200	2.752864	0	346	588.000000	480						No media	0	1280	800	0	0	583	459	217	0	Content		588.000000	480	132399950	2619844835	6579155
132417	17:56:29.417	00:02:12.416	7949	587.1467	454.760200	0.632209	0.401839	696.542800	2.473752	0	571.1338	455.058900	0.471836	0.403129	701.350500	2.692532	0	346	579.000000	455						No media	0	1280	800	0	0	583	459	217	0	Content		579.000000	455	132416583	2619861468	6579953
132433	17:56:29.433	00:02:12.433	7950	591.5399	446.208300	0.632187	0.401969	696.529000	2.474462	0	562.8142	470.874200	0.471813	0.403194	701.364400	2.727551	0	346	577.000000	459						No media	0	1280	800	0	0	583	459	217	0	Content		577.000000	459	132433194	2619878079	6580751
132450	17:56:29.450	00:02:12.449	7951	597.3575	433.342300	0.632148	0.401950	696.484400	2.450414	0	583.9696	486.663100	0.471788	0.403179	701.290400	2.766777	0	346	591.000000	460						No media	0	1280	800	0	0	583	459	217	0	Content		591.000000	460	132449956	2619894841	6581555
132467	17:56:29.467	00:02:12.466	7952	648.4112	447.307300	0.631797	0.401847	696.225400	2.474094	0	645.4214	476.721500	0.471403	0.403081	701.094600	2.730706	0	347	647.000000	462						No media	0	1280	800	0	0	693	460	233	0	Content		647.000000	462	132466582	2619911467	6582353
132483	17:56:29.483	00:02:12.483	7953	696.9514	485.881000	0.631290	0.401850	696.475000	2.499068	0	688.7312	436.345900	0.470961	0.403355	701.483600	2.645415	0	347	693.000000	461						No media	0	1280	800	0	0	693	460	233	0	Content		693.000000	461	132483194	2619928079	6583151
132500	17:56:29.500	00:02:12.499	7954	695.2225	467.659200	0.631216	0.401798	696.527200	2.470518	0	693.3914	463.648600	0.470898	0.403362	701.501000	2.695361	0	347	694.000000	466						No media	0	1280	800	0	0	693	460	233	0	Content		694.000000	466	132499814	2619944699	6583948
132517	17:56:29.517	00:02:12.516	7955	696.8604	473.574200	0.631149	0.401837	696.486100	2.498989	0	684.3173	450.824200	0.470829	0.403257	701.558300	2.659356	0	347	691.000000	462						No media	0	1280	800	0	0	693	460	233	0	Content		691.000000	462	132516574	2619961459	6584753
132533	17:56:29.533	00:02:12.533	7956	689.4259	459.414400	0.631056	0.401853	696.252900	2.493198	0	684.2174	478.982000	0.470770	0.403340	701.604200	2.714047	0	347	687.000000	469						No media	0	1280	800	0	0	693	460	233	0	Content		687.000000	469	132533185	2619978070	6585550
132550	17:56:29.550	00:02:12.549	7957	681.7301	453.265400	0.630975	0.401855	695.998000	2.438910	0	687.8986	451.418700	0.470702	0.403373	701.506500	2.679811	0	347	685.000000	452						No media	0	1280	800	0	0	693	460	233	0	Content		685.000000	452	132549804	2619994689	6586348
132566	17:56:29.566	00:02:12.566	7958	693.1017	468.592500	0.630920	0.401801	695.988400	2.483705	0	691.6898	461.072000	0.470643	0.403329	701.443200	2.671416	0	347	692.000000	465						No media	0	1280	800	0	0	693	460	233	0	Content		692.000000	465	132566430	2620011315	6587146
132583	17:56:29.583	00:02:12.583	7959	681.8067	428.445600	0.630889	0.401696	696.087100	2.362999	0	681.926	463.075800	0.470609	0.403327	701.384900	2.660034	0	347	682.000000	446						No media	0	1280	800	0	0	693	460	233	0	Content		682.000000	446	132583178	2620028063	6587950
132600	17:56:29.600	00:02:12.599	7960	700.979	444.771500	0.630885	0.401799	695.966100	2.408945	0	669.1288	431.296300	0.470592	0.403366	701.345900	2.585059	0	347	685.000000	438						No media	0	1280	800	0	0	693	460	233	0	Content		685.000000	438	132599798	2620044683	6588747
132616	17:56:29.616	00:02:12.616	7961	707.5756	444.928400	0.630875	0.401822	695.953400	2.409080	0	684.8113	473.293500	0.470569	0.403372	701.380700	2.679345	0	347	696.000000	459						No media	0	1280	800	0	0	693	460	233	0	Content		696.000000	459	132616420	2620061305	6589545
132633	17:56:29.633	00:02:12.633	7962	705.4996	462.258900	0.630865	0.401843	695.980900	2.475984	0	692.0807	458.350500	0.470553	0.403370	701.394200	2.678257	0	347	699.000000	460						No media	0	1280	800	0	0	693	460	233	0	Content		699.000000	460	132633043	2620077928	6590343
132650	17:56:29.650	00:02:12.649	7963	717.197	472.464400	0.630845	0.401896	695.975800	2.481404	0	680.0863	452.131000	0.470527	0.403417	701.305700	2.606355	0	347	699.000000	462						No media	0	1280	800	0	0	693	460	233	0	Content		699.000000	462	132649791	2620094676	6591147
132666	17:56:29.666	00:02:12.666	7964	703.8732	459.209900	0.630786	0.401924	696.118300	2.446342	0	687.6021	438.074200	0.470481	0.403468	701.255300	2.614053	0	347	696.000000	449						No media	0	1280	800	0	0	693	460	233	0	Content		696.000000	449	132666415	2620111300	6591945
132683	17:56:29.683	00:02:12.683	7965	717.8651	471.022900	0.630482	0.401856	695.845900	2.439628	0	693.3635	444.350300	0.470125	0.403419	700.927700	2.596569	0	347	706.000000	458						No media	0	1280	800	0	0	693	460	233	0	Content		706.000000	458	132683036	2620127921	6592743
132700	17:56:29.700	00:02:12.699	7966	815.9412	463.299200	0.629745	0.401844	696.225300	2.480877	0	806.5795	453.451600	0.469386	0.403467	701.733000	2.651923	0	348	811.000000	458						No media	0	1280	800	0	0	826	449	133	0	Content		811.000000	458	132699658	2620144543	6593541
132716	17:56:29.716	00:02:12.716	7967	849.0253	461.710500	0.629536	0.401950	696.263900	2.501005	0	826.7697	435.487100	0.469314	0.403563	701.801100	2.602694	0	348	838.000000	449						No media	0	1280	800	0	0	826	449	133	0	Content		838.000000	449	132716408	2620161293	6594345
132733	17:56:29.733	00:02:12.733	7968	834.4264	468.092300	0.629565	0.401964	696.164900	2.512105	0	820.7626	443.883500	0.469338	0.403515	701.516900	2.634493	0	348	828.000000	456						No media	0	1280	800	0	0	826	449	133	0	Content		828.000000	456	132733031	2620177916	6595143
132750	17:56:29.750	00:02:12.749	7969	837.7727	444.595200	0.629605	0.401966	696.136500	2.460847	0	821.261	440.071300	0.469362	0.403509	701.497700	2.631340	0	348	830.000000	442						No media	0	1280	800	0	0	826	449	133	0	Content		830.000000	442	132749653	2620194538	6595940
132766	17:56:29.766	00:02:12.766	7970	831.6786	467.708900	0.629692	0.402022	696.306300	2.491967	0	814.1799	443.225900	0.469396	0.403546	701.404800	2.632567	0	348	823.000000	455						No media	0	1280	800	0	0	826	449	133	0	Content		823.000000	455	132766277	2620211162	6596738
132783	17:56:29.783	00:02:12.783	7971	836.9708	430.029100	0.629774	0.402141	696.238300	2.404121	0	828.4148	448.457300	0.469482	0.403620	701.084600	2.619534	0	348	833.000000	439						No media	0	1280	800	0	0	826	449	133	0	Content		833.000000	439	132783021	2620227906	6597542
132800	17:56:29.800	00:02:12.799	7972	827.2485	468.575000	0.629832	0.402272	696.096400	2.491735	0	824.814	426.711500	0.469546	0.403710	700.892600	2.546855	0	348	826.000000	448						No media	0	1280	800	0	0	826	449	133	0	Content		826.000000	448	132799647	2620244532	6598340
132816	17:56:29.816	00:02:12.816	7973	825.2045	460.675400	0.630143	0.402355	696.589900	2.463353	0	811.6321	432.606600	0.469756	0.403777	701.713300	2.619455	0	348	818.000000	447						No media	0	1280	800	0	0	826	449	133	0	Content		818.000000	447	132816272	2620261157	6599138
132833	17:56:29.833	00:02:12.832	7974	578.4992	484.519000	0.631608	0.402724	696.278100	2.433738	0	597.2966	453.484800	0.471256	0.404235	701.105500	2.643295	0	349	588.000000	469						No media	0	1280	800	0	0	399	515	200	0	Content		588.000000	469	132832893	2620277778	6599936
132850	17:56:29.850	00:02:12.849	7975	420.8819	532.358800	0.632814	0.403289	696.261800	2.486844	0	406.8091	498.022600	0.472651	0.404525	700.827800	2.651987	0	349	414.000000	515						No media	0	1280	800	0	0	399	515	200	0	Content		414.000000	515	132849645	2620294530	6600740
132866	17:56:29.866	00:02:12.866	7976	413.609	537.677400	0.633124	0.403416	696.608000	2.476906	0	406.8296	515.575900	0.472901	0.404650	701.277700	2.666641	0	349	410.000000	527						No media	0	1280	800	0	0	399	515	200	0	Content		410.000000	527	132866270	2620311155	6601538
132883	17:56:29.883	00:02:12.882	7977	390.4244	494.369300	0.633175	0.403505	696.791300	2.434636	0	401.6541	502.832100	0.472914	0.404657	701.390600	2.640160	0	349	396.000000	499						No media	0	1280	800	0	0	399	515	200	0	Content		396.000000	499	132882890	2620327775	6602336
132900	17:56:29.900	00:02:12.899	7978	411.2573	545.096700	0.633253	0.403419	696.731500	2.497272	0	399.4086	508.723700	0.472982	0.404599	701.128800	2.661975	0	349	405.000000	527						No media	0	1280	800	0	0	399	515	200	0	Content		405.000000	527	132899521	2620344406	6603134
132916	17:56:29.916	00:02:12.916	7979	390.724	504.192200	0.633331	0.403551	696.513600	2.421196	0	408.7036	523.871300	0.473009	0.404625	701.093600	2.673991	0	349	400.000000	514						No media	0	1280	800	0	0	399	515	200	0	Content		400.000000	514	132916263	2620361148	6603937
132933	17:56:29.933	00:02:12.932	7980	403.0344	509.425500	0.633409	0.403599	696.296000	2.380996	0	393.0421	497.343400	0.473029	0.404660	701.154600	2.656566	0	349	398.000000	503						No media	0	1280	800	0	0	399	515	200	0	Content		398.000000	503	132932884	2620377769	6604735
132950	17:56:29.950	00:02:12.949	7981	392.1739	491.422600	0.633459	0.403574	696.207900	2.356275	0	390.676	519.442000	0.473061	0.404615	701.162400	2.694526	0	349	391.000000	505						No media	0	1280	800	0	0	399	515	200	0	Content		391.000000	505	132949516	2620394401	6605534
132966	17:56:29.966	00:02:12.966	7982	398.1671	518.722500	0.633499	0.403535	696.331300	2.492849	0	387.0789	510.419400	0.473107	0.404581	701.126700	2.675495	0	349	393.000000	515						No media	0	1280	800	0	0	399	515	200	0	Content		393.000000	515	132966255	2620411140	6606337
132983	17:56:29.983	00:02:12.982	7983	387.9362	516.087800	0.633542	0.403583	696.420700	2.441193	0	391.9102	517.808900	0.473131	0.404607	701.215200	2.694381	0	349	390.000000	517						No media	0	1280	800	0	0	399	515	200	0	Content		390.000000	517	132982878	2620427763	6607135
133000	17:56:30.000	00:02:12.999	7984	395.3883	512.737800	0.633597	0.403561	696.647400	2.480493	0	380.2485	499.955300	0.473146	0.404556	701.217300	2.708811	0	349	388.000000	506						No media	0	1280	800	0	0	399	515	200	0	Content		388.000000	506	132999503	2620444388	6607933
133016	17:56:30.016	00:02:13.016	7985	410.5025	529.996400	0.633610	0.403375	696.683800	2.487507	0	389.063	500.776000	0.473152	0.404407	701.285100	2.710869	0	349	400.000000	515						No media	0	1280	800	0	0	399	515	200	0	Content		400.000000	515	133016125	2620461010	6608731
133033	17:56:30.033	00:02:13.032	7986	407.2533	524.937400	0.633628	0.403336	696.727700	2.524254	0	389.7504	515.817200	0.473162	0.404348	701.270000	2.746159	0	350	399.000000	520						No media	0	1280	800	0	0	351	521	266	0	Content		399.000000	520	133032871	2620477756	6609535
133049	17:56:30.049	00:02:13.049	7987	334.066	513.395400	0.633983	0.403588	696.332200	2.484156	0	330.8093	525.486500	0.473550	0.404515	700.689800	2.748617	0	350	332.000000	519						No media	0	1280	800	0	0	351	521	266	0	Content		332.000000	519	133049495	2620494380	6610332
133066	17:56:30.066	00:02:13.066	7988	353.7753	535.128200	0.634062	0.403598	696.427800	2.520798	0	341.2927	505.858500	0.473628	0.404459	700.719700	2.694254	0	350	348.000000	520						No media	0	1280	800	0	0	351	521	266	0	Content		348.000000	520	133066116	2620511001	6611130
133083	17:56:30.083	00:02:13.082	7989	352.7507	514.487100	0.634028	0.403535	696.352300	2.515783	0	337.8024	493.121600	0.473587	0.404458	700.786600	2.695407	0	350	345.000000	504						No media	0	1280	800	0	0	351	521	266	0	Content		345.000000	504	133082739	2620527624	6611928
133099	17:56:30.099	00:02:13.099	7990	354.4146	520.705000	0.634022	0.403447	696.262400	2.505296	0	349.8441	505.990300	0.473565	0.404479	700.784500	2.701374	0	350	352.000000	513						No media	0	1280	800	0	0	351	521	266	0	Content		352.000000	513	133099487	2620544372	6612732
133116	17:56:30.116	00:02:13.116	7991	353.4765	538.460200	0.634005	0.403569	696.226300	2.544847	0	342.0172	503.545400	0.473546	0.404571	700.746200	2.705645	0	350	348.000000	521						No media	0	1280	800	0	0	351	521	266	0	Content		348.000000	521	133116109	2620560994	6613530
133133	17:56:30.133	00:02:13.132	7992	357.3277	523.375400	0.633975	0.403566	696.130200	2.534849	0	351.4984	526.098900	0.473528	0.404585	700.778700	2.773264	0	350	354.000000	525						No media	0	1280	800	0	0	351	521	266	0	Content		354.000000	525	133132732	2620577617	6614328
133149	17:56:30.149	00:02:13.149	7993	361.9899	556.234900	0.633960	0.403456	696.061100	2.582851	0	346.7076	513.858800	0.473515	0.404534	700.747400	2.751881	0	350	354.000000	535						No media	0	1280	800	0	0	351	521	266	0	Content		354.000000	535	133149352	2620594237	6615126
133166	17:56:30.166	00:02:13.166	7994	352.0248	551.852600	0.633957	0.403590	696.067700	2.625846	0	349.0636	514.013300	0.473513	0.404599	700.702000	2.745937	0	350	351.000000	533						No media	0	1280	800	0	0	351	521	266	0	Content		351.000000	533	133166100	2620610985	6615929
133183	17:56:30.183	00:02:13.182	7995	352.533	537.584200	0.633969	0.403637	696.044300	2.605480	0	349.3415	522.249600	0.473510	0.404642	700.692700	2.783766	0	350	351.000000	530						No media	0	1280	800	0	0	351	521	266	0	Content		351.000000	530	133182723	2620627608	6616727
133199	17:56:30.199	00:02:13.199	7996	351.5473	513.758900	0.633971	0.403572	696.098900	2.535550	0	348.4216	529.063500	0.473519	0.404582	700.693300	2.814969	0	350	350.000000	521						No media	0	1280	800	0	0	351	521	266	0	Content		350.000000	521	133199346	2620644231	6617525
133216	17:56:30.216	00:02:13.215	7997	344.6673	515.373700	0.633959	0.403572	696.051900	2.560293	0	344.7789	505.558600	0.473513	0.404568	700.711800	2.790110	0	350	345.000000	510						No media	0	1280	800	0	0	351	521	266	0	Content		345.000000	510	133215972	2620660857	6618323
133233	17:56:30.233	00:02:13.232	7998	352.5737	550.380500	0.633971	0.403696	696.077000	2.616262	0	341.5415	524.667900	0.473517	0.404680	700.744900	2.784729	0	350	347.000000	538						No media	0	1280	800	0	0	351	521	266	0	Content		347.000000	538	133232720	2620677605	6619127
133249	17:56:30.249	00:02:13.249	7999	359.4593	560.253300	0.633965	0.403705	696.109500	2.651887	0	346.2999	528.919900	0.473513	0.404689	700.751300	2.817759	0	350	353.000000	545						No media	0	1280	800	0	0	351	521	266	0	Content		353.000000	545	133249343	2620694228	6619925
133266	17:56:30.266	00:02:13.265	8000	352.5776	537.738800	0.633966	0.403585	696.158200	2.600678	0	342.6986	523.126000	0.473511	0.404545	700.756900	2.846930	0	350	348.000000	530						No media	0	1280	800	0	0	351	521	266	0	Content		348.000000	530	133265964	2620710849	6620723
133283	17:56:30.283	00:02:13.282	8001	375.2414	500.097100	0.633578	0.403529	696.006100	2.551574	0	385.4144	500.138300	0.473047	0.404488	700.660400	2.773729	0	350	380.000000	500						No media	0	1280	800	0	0	351	521	266	0	Content		380.000000	500	133282589	2620727474	6621521
133299	17:56:30.299	00:02:13.299	8002	549.0501	529.571700	0.632420	0.403488	696.063500	2.693064	0	592.2935	501.943000	0.471955	0.404542	701.133700	2.853842	0	351	571.000000	516						No media	0	1280	800	0	0	601	510	400	0	Content		571.000000	516	133299352	2620744237	6622325
133316	17:56:30.316	00:02:13.315	8003	609.8686	516.222400	0.631958	0.403438	696.077600	2.667230	0	599.3807	516.828600	0.471604	0.404513	701.089200	2.913646	0	351	605.000000	517						No media	0	1280	800	0	0	601	510	400	0	Content		605.000000	517	133315960	2620760845	6623123
133333	17:56:30.333	00:02:13.332	8004	610.4402	507.270800	0.631928	0.403431	695.813600	2.613925	0	599.4929	510.093000	0.471575	0.404487	700.896700	2.931057	0	351	605.000000	509						No media	0	1280	800	0	0	601	510	400	0	Content		605.000000	509	133332581	2620777466	6623920
133349	17:56:30.349	00:02:13.349	8005	590.0977	489.376500	0.631841	0.403202	695.811200	2.605373	0	598.1013	503.577200	0.471471	0.404475	701.067500	2.889623	0	351	594.000000	496						No media	0	1280	800	0	0	601	510	400	0	Content		594.000000	496	133349206	2620794091	6624718
133366	17:56:30.366	00:02:13.365	8006	600.4305	522.247300	0.631780	0.403282	696.083100	2.622573	0	600.0439	509.459500	0.471364	0.404478	701.389300	2.903915	0	351	600.000000	516						No media	0	1280	800	0	0	601	510	400	0	Content		600.000000	516	133365952	2620810837	6625522
133383	17:56:30.383	00:02:13.382	8007	614.9092	525.043800	0.631705	0.403230	696.197600	2.673569	0	597.011	515.789500	0.471291	0.404436	701.398300	2.948746	0	351	606.000000	520						No media	0	1280	800	0	0	601	510	400	0	Content		606.000000	520	133382575	2620827460	6626320
133399	17:56:30.399	00:02:13.399	8008	611.1188	532.231000	0.631604	0.403138	696.126900	2.642540	0	580.6496	522.993600	0.471205	0.404370	701.145000	2.915607	0	351	596.000000	528						No media	0	1280	800	0	0	601	510	400	0	Content		596.000000	528	133399199	2620844084	6627118
133416	17:56:30.416	00:02:13.415	8009	608.8774	530.617800	0.631530	0.403102	696.070200	2.647557	0	593.6523	488.363300	0.471138	0.404355	700.992600	2.808504	0	351	601.000000	509						No media	0	1280	800	0	0	601	510	400	0	Content		601.000000	509	133415948	2620860833	6627922
133433	17:56:30.433	00:02:13.432	8010	605.6001	530.913100	0.631468	0.403081	695.966900	2.636267	0	580.8129	488.379900	0.471079	0.404356	700.900400	2.795081	0	351	593.000000	510						No media	0	1280	800	0	0	601	510	400	0	Content		593.000000	510	133432570	2620877455	6628720
133449	17:56:30.449	00:02:13.449	8011	602.2932	498.314300	0.631418	0.403054	695.870100	2.592701	0	598.1282	482.765500	0.470998	0.404322	701.118200	2.785281	0	351	600.000000	491						No media	0	1280	800	0	0	601	510	400	0	Content		600.000000	491	133449195	2620894080	6629518
133466	17:56:30.466	00:02:13.465	8012	607.6641	510.725600	0.631390	0.402998	695.892000	2.582987	0	585.4841	517.127400	0.470951	0.404253	701.155000	2.882576	0	351	597.000000	514						No media	0	1280	800	0	0	601	510	400	0	Content		597.000000	514	133465833	2620910718	6630316
133483	17:56:30.483	00:02:13.482	8013	611.8237	500.781800	0.631367	0.403058	695.845500	2.620575	0	600.9977	490.660000	0.470931	0.404317	701.102200	2.865512	0	351	606.000000	496						No media	0	1280	800	0	0	601	510	400	0	Content		606.000000	496	133482568	2620927453	6631120
133499	17:56:30.499	00:02:13.499	8014	610.8378	502.643200	0.631361	0.403102	695.771700	2.661259	0	598.0966	502.725900	0.470883	0.404375	701.353100	2.925602	0	351	604.000000	503						No media	0	1280	800	0	0	601	510	400	0	Content		604.000000	503	133499194	2620944079	6631918
